"_id","_index","_score","_type","coordinate.lat","coordinate.lon",crawler,created,"created_at_utc","favorite_count","geo.coordinate",hastags,"in_reply_to_name","in_reply_to_status","in_reply_to_user_id",language,lastaccess,link,"media.path","media.type","media.url","media_url",mentions,"mentions_id",message,"place.bounding_box.coordinates","place.bounding_box.type","place.country","place.country_code","place.full_name","place.id","place.name","place.place_type","place.province_id","place.province_name","place.url",radicalism,"retweeted_status.RT_count","retweeted_status.message","retweeted_status.name","retweeted_status.profile_img","retweeted_status.screen_name","retweeted_status.tweet_id","retweeted_status.user_id","rt_count",sentiment,source,truncated,type,"user.created_at","user.description","user.favourites_count","user.followers_count","user.friends_count","user.geo_enabled","user.id","user.id_str","user.lang","user.listed_count","user.location","user.name","user.profile_img","user.screen_name","user.statuses_count","user.time_zone","user.url","user.utc_offset","user.verified"
1269469076927082496,twitter,,tweet,,,keyword,"June 7th 2020, 10:19:48.000","June 7th 2020, 10:19:48.000",0,,"[]",,,,Indonesian,"June 7th 2020, 10:19:53.447","https://twitter.com/i/web/status/1269469076927082496","[]","[]","[]",,"[""NephiLaxmus""]","[""62764588""]","RT @NephiLaxmus: Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobi…",,,,,,,,,,,,"[""lainnya""]",4,"Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobilisasi dana via Tapera. https://t.co/MrXMhvWbMr",NephiLaxmus,"http://pbs.twimg.com/profile_images/1240411857304707074/tCFZ_mok_normal.jpg",NephiLaxmus,1269464988558610433,62764588,0,neutral,"Twitter for iPhone",false,RT,"Thu Oct 14 03:38:54 +0000 2010","Friend in the High Place and Man With a Gentle Breeze","1,199",92,389,false,"202,478,061",202478061,,5,,Komay,"http://pbs.twimg.com/profile_images/2584204888/345207873_normal.jpg","R_Komay","19,079",,,,false
1269468332500979712,twitter,,tweet,,,keyword,"June 7th 2020, 10:16:50.000","June 7th 2020, 10:16:50.000",0,,"[]",,,,Indonesian,"June 7th 2020, 10:16:55.967","https://twitter.com/i/web/status/1269468332500979712","[]","[]","[]",,"[""NephiLaxmus""]","[""62764588""]","RT @NephiLaxmus: Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobi…",,,,,,,,,,,,"[""lainnya""]",3,"Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobilisasi dana via Tapera. https://t.co/MrXMhvWbMr",NephiLaxmus,"http://pbs.twimg.com/profile_images/1240411857304707074/tCFZ_mok_normal.jpg",NephiLaxmus,1269464988558610433,62764588,0,neutral,"Twitter for Android",false,RT,"Fri Oct 20 10:20:50 +0000 2017",,"12,823",32,91,false,"921,320,294,006,083,584",921320294006083585,,0,"Eropa-Jekarda- Bdg- Smg",Lixa,"http://pbs.twimg.com/profile_images/1266938505239748609/lJF6dHDc_normal.jpg",Lizalarilari,"22,650",,,,false
1269467372856897537,twitter,,tweet,,,keyword,"June 7th 2020, 10:13:01.000","June 7th 2020, 10:13:01.000",0,,"[]",,,,Indonesian,"June 7th 2020, 10:13:07.174","https://twitter.com/i/web/status/1269467372856897537","[]","[]","[]",,"[""NephiLaxmus""]","[""62764588""]","RT @NephiLaxmus: Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobi…",,,,,,,,,,,,"[""lainnya""]",2,"Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobilisasi dana via Tapera. https://t.co/1StPA7qy3e https://t.co/MrXMhvWbMr",NephiLaxmus,"http://pbs.twimg.com/profile_images/1240411857304707074/tCFZ_mok_normal.jpg",NephiLaxmus,1269464988558610433,62764588,0,neutral,"Twitter Web App",false,RT,"Tue Jul 16 14:56:17 +0000 2013","bukan sehebat apa merancang masa depan,tp sebesar apa pengabdian yg kita lakukan","52,864","1,617","2,716",true,"1,598,566,518",1598566518,,0,"DKI Jakarta",Zoelfifar,"http://pbs.twimg.com/profile_images/1262405748383875074/0bZeICmj_normal.jpg",farhanudin018,"48,071",,,,false
1269465181014249472,twitter,,tweet,,,keyword,"June 7th 2020, 10:04:19.000","June 7th 2020, 10:04:19.000",0,,"[]",,,,Indonesian,"June 7th 2020, 10:04:24.611","https://twitter.com/i/web/status/1269465181014249472","[]","[]","[]",,"[""NephiLaxmus""]","[""62764588""]","RT @NephiLaxmus: Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobi…",,,,,,,,,,,,"[""lainnya""]",1,"Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobilisasi dana via Tapera. https://t.co/MrXMhvWbMr",NephiLaxmus,"http://pbs.twimg.com/profile_images/1240411857304707074/tCFZ_mok_normal.jpg",NephiLaxmus,1269464988558610433,62764588,0,neutral,"Twitter for Android",false,RT,"Wed Apr 18 04:51:15 +0000 2018",,"60,100",868,219,false,"986,467,168,580,616,192",986467168580616193,,0,,"Goose GunSlinger","http://pbs.twimg.com/profile_images/1249991474965442560/0ZnQrRlz_normal.jpg",PideksoRoyo1,"65,641",,,,false
1269464988558610433,twitter,,tweet,,,keyword,"June 7th 2020, 10:03:33.000","June 7th 2020, 10:03:33.000",0,,"[]",,,,Indonesian,"June 7th 2020, 10:03:39.236","https://twitter.com/i/web/status/1269464988558610433","[]","[]","[]",,"[]","[]","Dari instansi yg jauh dari urusan perumahan pun didatangkan utk jadi nara sumber soal Tapera. Sistimetis mensukseskan mobilisasi dana via Tapera. https://t.co/MrXMhvWbMr",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter Web App",true,tweet,"Tue Aug 04 08:58:08 +0000 2009","Sky Watcher",189,"16,879","1,088",false,"62,764,588",62764588,,12,Indonesia,NephiLaxmus,"http://pbs.twimg.com/profile_images/1240411857304707074/tCFZ_mok_normal.jpg",NephiLaxmus,"24,001",,"http://www.facebook.com/nephiLaxmus",,false
1269464104097460225,twitter,,tweet,,,account,"June 7th 2020, 10:00:02.000","June 7th 2020, 10:00:02.000",0,,"[]",,,,Indonesian,"June 7th 2020, 10:00:07.731","https://twitter.com/i/web/status/1269464104097460225","[]","[]","[]",,"[""korantempo""]","[""20963426""]","RT @korantempo: Pemerintah Alihkan Dana Pembiayaan Perumahan ke Program Tapera https://t.co/Y7hfe0xAV8",,,,,,,,,,,,"[""lainnya""]",1,"Pemerintah Alihkan Dana Pembiayaan Perumahan ke Program Tapera https://t.co/Y7hfe0xAV8","Koran Tempo","http://pbs.twimg.com/profile_images/800667202240188420/Ir6SVYp7_normal.jpg",korantempo,1269154561710796800,20963426,0,neutral,"SocialBee.io v2",false,RT,"Mon Feb 16 04:49:52 +0000 2009","Official Twitter account of Koran Tempo. Follow us for breaking news, current events, special reports, and something more from http://tempo.co",25,"1,771,280",20,false,"20,963,426",20963426,,"3,318",Indonesia,"Koran Tempo","http://pbs.twimg.com/profile_images/800667202240188420/Ir6SVYp7_normal.jpg",korantempo,"624,899",,,,true
1269463283737653251,twitter,,tweet,,,search,"June 7th 2020, 09:56:46.000","June 7th 2020, 09:56:46.000",0,,"[]",,,,Indonesian,"June 8th 2020, 06:02:31.151","https://twitter.com/i/web/status/1269463283737653251","[]","[]","[]",,"[""KemenPU""]","[""179835283""]","RT @KemenPU: Tapera merupakan solusi mengatasi backlog perumahan dengan penyediaan dana murah jangka panjang dan berkelanjutan untuk pembia…",,,,,,,,,,,,"[""lainnya""]",1,"Tapera merupakan solusi mengatasi backlog perumahan dengan penyediaan dana murah jangka panjang dan berkelanjutan untuk pembiayaan perumahan yang terjangkau dan layak huni, khususnya bagi masyarakat berpenghasilan rendah https://t.co/z5nzhbn7eq","Kementerian PUPR","http://pbs.twimg.com/profile_images/461342847065542657/dfNOu95E_normal.jpeg",KemenPU,1269461983146979328,179835283,1,neutral,"Twitter for iPhone",false,RT,"Fri Feb 17 09:23:12 +0000 2012","VΣINTΣ²º¹².| #ArekTeknik |#COYG #VCC | UnderConstruction🚧",253,501,530,true,"494,828,969",494828969,,1,Indonesia,"Ridho Satria","http://pbs.twimg.com/profile_images/1190965805955080194/gjckpeUN_normal.jpg",Ridho4Satria,"16,261",,,,false
1269461983146979328,twitter,,tweet,,,search,"June 7th 2020, 09:51:36.000","June 7th 2020, 09:51:36.000",6,,"[]",KemenPU,1269461798429822976,179835283,Indonesian,"June 8th 2020, 06:02:32.488","https://twitter.com/i/web/status/1269461983146979328","[]","[]","[]","http://pbs.twimg.com/media/EZ4I6ywXQAE1I3i.jpg","[]","[]","Tapera merupakan solusi mengatasi backlog perumahan dengan penyediaan dana murah jangka panjang dan berkelanjutan untuk pembiayaan perumahan yang terjangkau dan layak huni, khususnya bagi masyarakat berpenghasilan rendah https://t.co/z5nzhbn7eq",,,,,,,,,,,,"[""lainnya""]",,,,,,,,1,neutral,"Twitter Web App",false,tweet,"Wed Aug 18 06:12:24 +0000 2010","Akun twitter resmi Kementerian Pekerjaan Umum dan Perumahan Rakyat dikelola oleh Biro Komunikasi Publik","4,887","493,455",381,true,"179,835,283",179835283,,307,"Jl. Pattimura no.20","Kementerian PUPR","http://pbs.twimg.com/profile_images/461342847065542657/dfNOu95E_normal.jpeg",KemenPU,"38,258",,"https://t.co/pob9AbAHdN",,true
1269461682063060992,twitter,,tweet,,,search,"June 7th 2020, 09:50:25.000","June 7th 2020, 09:50:25.000",43,,"[""SahabatPUPR"",""PUPRBersatuAtasiCOVID"",""InfrastrukturUntukIndonesiaMaju"",""PUPRSigapMembangunNegeri""]",,,,Indonesian,"June 8th 2020, 04:17:04.784","https://twitter.com/i/web/status/1269461682063060992","[]","[]","[]","http://pbs.twimg.com/media/EZ4IpPNX0AAxrgD.jpg","[]","[]","Tahukah #SahabatPUPR bahwa Kementerian PUPR memastikan Badan Pengelola Tabungan Perumahan Rakyat (BP Tapera) akan beroperasi pada tahun 2021. 

#PUPRBersatuAtasiCOVID-19
#InfrastrukturUntukIndonesiaMaju
#PUPRSigapMembangunNegeri https://t.co/stoLeVR7vP",,,,,,,,,,,,"[""lainnya""]",,,,,,,,11,neutral,"Twitter Web App",false,tweet,"Wed Aug 18 06:12:24 +0000 2010","Akun twitter resmi Kementerian Pekerjaan Umum dan Perumahan Rakyat dikelola oleh Biro Komunikasi Publik","4,887","493,452",381,true,"179,835,283",179835283,,307,"Jl. Pattimura no.20","Kementerian PUPR","http://pbs.twimg.com/profile_images/461342847065542657/dfNOu95E_normal.jpeg",KemenPU,"38,258",,"https://t.co/pob9AbAHdN",,true
1269456041466458112,twitter,,tweet,,,account,"June 7th 2020, 09:28:00.000","June 7th 2020, 09:28:00.000",0,,"[]",VIVAcoid,1269425474435821568,41730943,Indonesian,"June 7th 2020, 09:28:05.571","https://twitter.com/i/web/status/1269456041466458112","[]","[]","[]",,"[""VIVAcoid"",""RamliRizal"",""msaid_didu"",""fadlizon""]","[""41730943"",""452992293"",""1117990249806721024"",""79139422""]","@VIVAcoid Oh Tapera dipaksakan spt BPJS kami pengusaha dan pekerja bagian dari rakyat yg lagi susah masih saja tega kenapa tdk saja dana BPJS yg dikumpulkan dipakai utk pinjamanan lunak membangun perumahan utk kalangan pekerja. @RamliRizal @msaid_didu @fadlizon",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter for Android",true,mention,"Wed Dec 15 03:41:02 +0000 2010","Jujur itu baik","2,120",69,145,false,"226,807,518",226807518,,0,"Bandung Wetan, Indonesia","Erry Eka","http://pbs.twimg.com/profile_images/1009253387110531072/2xXTNbYr_normal.jpg","R1_KAKA",234,,,,false
1269445684182290432,twitter,,tweet,,,keyword,"June 7th 2020, 08:46:50.000","June 7th 2020, 08:46:50.000",0,,"[]",,,,Indonesian,"June 7th 2020, 08:46:56.201","https://twitter.com/i/web/status/1269445684182290432","[]","[]","[]",,"[]","[]","Yukkk siapa lagi yg mau perumahan syariah :
Lovina Karangpawitan Garut Jawa barat

Dengan konsep Etnic Bali Fasilitas Islami
Dengan Sistim satu harga, dimana harga
CASH MAUPUN KPR sama.. 

Yukk booking sekarang… https://t.co/Vnx5Q75eTR",,,,,,,,,,,,"[""no""]",,,,,,,,0,negative,Instagram,true,tweet,"Fri Oct 12 03:32:27 +0000 2018",,1,4,28,false,"1,050,589,989,317,165,056",1050589989317165056,,0,Garut,"Rifan A R","http://pbs.twimg.com/profile_images/1050591364172238849/7lRF2jMw_normal.jpg",RifanAR2,341,,"http://www.perumahansyariahrar.blogspot.com",,false
1269439284102049792,twitter,,tweet,,,search,"June 7th 2020, 08:21:25.000","June 7th 2020, 08:21:25.000",0,,"[""BerhasilTapiBoong"",""BerhasilTapiBoong""]",,,,Indonesian,"June 7th 2020, 09:14:16.209","https://twitter.com/i/web/status/1269439284102049792","[]","[]","[]",,"[""Etekewer_Reborn""]","[""876950066""]","RT @Etekewer_Reborn: Repost 😂
#BerhasilTapiBoong
#BerhasilTapiBoong
Perumahan pun Konsepnya disamakan klo begini, menjadi Subsidi Silang
Da…",,,,,,,,,,,,"[""lainnya""]",28,"Repost 😂
#BerhasilTapiBoong
#BerhasilTapiBoong
Perumahan pun Konsepnya disamakan klo begini, menjadi Subsidi Silang
Dan knp selalu merongrong ke Rakyat dmn PHK massal krna corona merebak? Hadeuh 😑
Gaji Anda Dipotong Demi Rumah Orang Lain, Rela? https://t.co/ALNjZI5Us5","🔥𝓔𝓽𝓮𝓴𝓮𝔀𝓮𝓡 🔥","http://pbs.twimg.com/profile_images/1252545169192148994/1LxX-OXq_normal.jpg","Etekewer_Reborn",1269288658873364485,876950066,28,positive,"Twitter for Android",false,RT,"Wed Jan 22 07:51:54 +0000 2020","Simple ⭕ Box Emas Takkan Sanggup Menyembunyikan Bangkai Selamanya///
Resta 💏 punya","3,192","1,198","1,177",false,"1,219,890,360,232,529,920",1219890360232529920,,1,"Kyoto City, Kyoto","#⃣Stafsus_D0⃣D0⃣L","http://pbs.twimg.com/profile_images/1268579794213462017/ffpOepQE_normal.jpg",14051998R2AL,"3,222",,,,false
1269437840099872775,twitter,,tweet,,,search,"June 7th 2020, 08:15:40.000","June 7th 2020, 08:15:40.000",1,,"[]",,,,Indonesian,"June 8th 2020, 06:03:36.926","https://twitter.com/i/web/status/1269437840099872775","[]","[]","[]",,"[]","[]","Hallo warga Serang.. Telah hadir perumahan subsidi ditengah kota dengan kualitas dan fasilitas seperti cluster.
-jalan utama dan lingkungan beton
-kolam renang
-lapangan futsal
-lantai granit
-bonus jetpump
-sudah… https://t.co/QYUzxJk7uh",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,negative,Instagram,false,tweet,"Wed Jun 30 04:13:01 +0000 2010","Mention kami untuk berbagi informasi antar warga Kota dan Kabupaten Serang, Untuk Event Media Partner & Advertising: infoSerang@gmail.com",134,"77,639","6,688",true,"161,163,551",161163551,,63,"Serang-Banten","Info Serang","http://pbs.twimg.com/profile_images/894734623116148738/Q4GOKBPg_normal.jpg",infoSerang,"96,443",,,,false
1269436904187072514,twitter,,tweet,,,keyword,"June 7th 2020, 08:11:57.000","June 7th 2020, 08:11:57.000",0,,"[""kementerianpupr"",""rumah"",""perumahan"",""rumahsubsidi"",""bedahrumah"",""bali"",""investasi"",""properti"",""beritaproperti"",""beritaterbaru"",""beritaterkini"",""propertiterkini""]",,,,Indonesian,"June 7th 2020, 08:12:02.885","https://twitter.com/i/web/status/1269436904187072514","[]","[]","[]",,"[]","[]","Bedah 3.000 Rumah di Bali, PUPR Kucurkan Rp52,5 miliar
#kementerianpupr #rumah #perumahan #rumahsubsidi #bedahrumah #bali
#investasi #properti #beritaproperti #beritaterbaru #beritaterkini #propertiterkini https://t.co/8vgHCKMBlp",,,,,,,,,,,,"[""no""]",,,,,,,,0,neutral,"WordPress.com",true,tweet,"Wed Jun 10 09:40:49 +0000 2009",,19,106,132,true,"46,076,011",46076011,,0,"Jakarta, Indonesia","Tondo Susanto","http://pbs.twimg.com/profile_images/583228571/gue-banget-small_normal.jpg",tondosusanto,"1,456",,"https://twitter.com/tondosusanto",,false
1269436900961587201,twitter,,tweet,,,keyword,"June 7th 2020, 08:11:56.000","June 7th 2020, 08:11:56.000",0,,"[""kementerianpupr"",""rumah"",""perumahan"",""rumahsubsidi"",""bedahrumah"",""bali"",""investasi"",""properti"",""beritaproperti"",""beritaterbaru"",""beritaterkini"",""propertiterkini""]",,,,Indonesian,"June 7th 2020, 08:12:02.127","https://twitter.com/i/web/status/1269436900961587201","[]","[]","[]",,"[]","[]","Bedah 3.000 Rumah di Bali, PUPR Kucurkan Rp52,5 miliar
#kementerianpupr #rumah #perumahan #rumahsubsidi #bedahrumah #bali
#investasi #properti #beritaproperti #beritaterbaru #beritaterkini #propertiterkini https://t.co/Dk4Az9PYPe",,,,,,,,,,,,"[""no""]",,,,,,,,0,neutral,"WordPress.com",true,tweet,"Sat Apr 07 16:54:21 +0000 2018","https://t.co/LcEqO5QBAW, merupakan kumpulan berita properti aktual,  terpercaya dan terkini yang tajam menyajikan beragam informasi dan  sajian menarik lainnya.","3,482",259,"1,095",false,"982,662,876,304,310,272",982662876304310272,,0,"Bojonggede, Indonesia","Info Properti","http://pbs.twimg.com/profile_images/992576871043817474/rkC3C2iz_normal.jpg","properti_kini","1,903",,"http://www.propertiterkini.com",,false
1269429320868433920,twitter,,tweet,,,search,"June 7th 2020, 07:41:49.000","June 7th 2020, 07:41:49.000",0,,"[]",,,,Indonesian,"June 7th 2020, 09:13:26.929","https://twitter.com/i/web/status/1269429320868433920","[]","[]","[]",,"[""syaikhu_ahmad""]","[""236631287""]","RT @syaikhu_ahmad: Tapera: Beban Baru Rakyat di Tengah Pandemi Corona

Bagai petir di siang bolong. Begitulah kehadiran Tabungan Perumahan…",,,,,,,,,,,,"[""lainnya""]",25,"Tapera: Beban Baru Rakyat di Tengah Pandemi Corona

Bagai petir di siang bolong. Begitulah kehadiran Tabungan Perumahan Rakyat (Tapera). Tiba2 saja tersiar kabar, 
Presiden Joko Widodo menandatangani Peraturan Pemerintah (PP) No.25 Tahun 2020.

https://t.co/C2Dmg3f0n7 https://t.co/Dmt9nL3ba9","Ahmad Syaikhu","http://pbs.twimg.com/profile_images/856021841151799298/k6pgjQ2h_normal.jpg","syaikhu_ahmad",1269173290976727040,236631287,25,positive,"Twitter for Android",false,RT,"Sun Mar 24 15:03:09 +0000 2019",,"10,801",143,443,false,"1,109,833,032,003,801,088",1109833032003801088,,0,,"Ghaniyyu Iyu","http://pbs.twimg.com/profile_images/1202008211609374721/3cAQ_tEC_normal.jpg",GhaniyyuIyu,"5,844",,,,false
1269428503226781699,twitter,,tweet,,,search,"June 7th 2020, 07:38:34.000","June 7th 2020, 07:38:34.000",0,,"[]",,,,Indonesian,"June 7th 2020, 09:13:26.944","https://twitter.com/i/web/status/1269428503226781699","[]","[]","[]",,"[""SilumanRi""]","[""1316595552""]","RT @SilumanRi: mau lihat salah satu contoh anjuran dari negara komunis?ini dia salah satu contoh nya.Badan Pengelola Tabungan Perumahan Rak…",,,,,,,,,,,,"[""lainnya""]",24,"mau lihat salah satu contoh anjuran dari negara komunis?ini dia salah satu contoh nya.Badan Pengelola Tabungan Perumahan Rakyat (BP Tapera) menyatakan pekerja yang sudah memiliki rumah tetap wajib membayar iuran.contoh nyata walau dibalut dengan apapun ini penindasan kpd pekerja","Garuda Hitam 🔁","http://pbs.twimg.com/profile_images/1257003401549713408/P_HSmvcn_normal.jpg",SilumanRi,1269282675660996609,1316595552,24,negative,"Twitter for Android",false,RT,"Tue Feb 21 16:09:00 +0000 2012",jelata,"76,923",610,"1,252",true,"498,949,148",498949148,,27,,rakyat,"http://pbs.twimg.com/profile_images/3443094360/97de4761a7d54894a2f57e38414acae4_normal.jpeg","noor_cak","46,490",,,,false
1269427400724451329,twitter,,tweet,,,search,"June 7th 2020, 07:34:11.000","June 7th 2020, 07:34:11.000",0,,"[]",,,,Indonesian,"June 7th 2020, 09:13:26.960","https://twitter.com/i/web/status/1269427400724451329","[]","[]","[]",,"[""syaikhu_ahmad""]","[""236631287""]","RT @syaikhu_ahmad: Tapera: Beban Baru Rakyat di Tengah Pandemi Corona

Bagai petir di siang bolong. Begitulah kehadiran Tabungan Perumahan…",,,,,,,,,,,,"[""lainnya""]",25,"Tapera: Beban Baru Rakyat di Tengah Pandemi Corona

Bagai petir di siang bolong. Begitulah kehadiran Tabungan Perumahan Rakyat (Tapera). Tiba2 saja tersiar kabar, 
Presiden Joko Widodo menandatangani Peraturan Pemerintah (PP) No.25 Tahun 2020.

https://t.co/C2Dmg3f0n7 https://t.co/Dmt9nL3ba9","Ahmad Syaikhu","http://pbs.twimg.com/profile_images/856021841151799298/k6pgjQ2h_normal.jpg","syaikhu_ahmad",1269173290976727040,236631287,25,positive,"Twitter for Android",false,RT,"Mon Mar 14 05:31:06 +0000 2011",,70,438,281,true,"265,815,645",265815645,,2,,Muhajir,"http://pbs.twimg.com/profile_images/653619775432556544/S71etobY_normal.jpg",ajrvm3,"56,944",,,,false
1269426976978120705,twitter,,tweet,,,search,"June 7th 2020, 07:32:30.000","June 7th 2020, 07:32:30.000",0,,"[]",,,,Indonesian,"June 7th 2020, 09:13:26.976","https://twitter.com/i/web/status/1269426976978120705","[]","[]","[]",,"[]","[]","Tapera (tabungan perumahan rakyat). https://t.co/xlTT5ercjk",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,"Twitter for Android",false,tweet,"Tue Aug 09 03:22:18 +0000 2011","Beneath this mask there is more than flesh. Beneath this mask there in an idea, Mr Creedy.  And ideas are bulletproof.","6,005","2,259",865,true,"351,338,013",351338013,,17,,"V for Vendetta","http://pbs.twimg.com/profile_images/880701953126400000/ODzLVCFn_normal.jpg","Small_Stuff_","82,065",,,,false
1269425383847292929,twitter,,tweet,,,keyword,"June 7th 2020, 07:26:10.000","June 7th 2020, 07:26:10.000",0,,"[]",,,,Indonesian,"June 7th 2020, 07:26:16.193","https://twitter.com/i/web/status/1269425383847292929","[]","[]","[]",,"[""infoperumnas"",""KemenBUMN""]","[""808672063"",""3184723542""]","Kembangkan Aplikasi Big Data, Perumnas Berharap Percepat Penyerapan Perumahan MBR https://t.co/RQOzvroKpk @infoperumnas @KemenBUMN",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter Web App",false,tweet,"Thu Dec 22 11:32:50 +0000 2016","BUMN sebagai Agent of Development yang besar, kuat dan lincah
koranbumn@gmail.com",4,608,408,false,"811,897,280,563,289,984",811897280563290112,,1,"DKI Jakarta, Indonesia","Koran BUMN","http://pbs.twimg.com/profile_images/1267379856293023745/TredCy6v_normal.png",KoranBUMN,"26,896",,,,false
1269416827295334400,twitter,,tweet,,,keyword,"June 7th 2020, 06:52:10.000","June 7th 2020, 06:52:10.000",0,,"[]",,,,Indonesian,"June 7th 2020, 06:52:16.178","https://twitter.com/i/web/status/1269416827295334400","[]","[]","[]",,"[]","[]","Rumah dijual dalam perumahan di Pogung jakal km 5 dekat Ugm

Lokasi :
Jl. Kaliurang km 5 Pogung, Mlati, sleman (Jalan kaliurang dalam ringroad, hanya 5 menitan ke UGM)

Lingkungan Perumahan one gate system, sangat… https://t.co/yj4lNSH17G",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,positive,Instagram,true,tweet,"Wed Sep 25 05:59:03 +0000 2019","informasi properti jogjakarta",0,17,123,false,"1,176,737,735,551,246,336",1176737735551246341,,0,,"Info Properti Jogja","http://pbs.twimg.com/profile_images/1176738142914670592/fdr_oI2d_normal.jpg",InfoPropertiJo2,269,,,,false
1269399640257880065,twitter,,tweet,,,search,"June 7th 2020, 05:43:53.000","June 7th 2020, 05:43:53.000",0,,"[""BerhasilTapiBoong"",""BerhasilTapiBoong""]",,,,Indonesian,"June 7th 2020, 13:42:16.194","https://twitter.com/i/web/status/1269399640257880065","[]","[]","[]",,"[""Etekewer_Reborn""]","[""876950066""]","RT @Etekewer_Reborn: Repost 😂
#BerhasilTapiBoong
#BerhasilTapiBoong
Perumahan pun Konsepnya disamakan klo begini, menjadi Subsidi Silang
Da…",,,,,,,,,,,,"[""lainnya""]",31,"Repost 😂
#BerhasilTapiBoong
#BerhasilTapiBoong
Perumahan pun Konsepnya disamakan klo begini, menjadi Subsidi Silang
Dan knp selalu merongrong ke Rakyat dmn PHK massal krna corona merebak? Hadeuh 😑
Gaji Anda Dipotong Demi Rumah Orang Lain, Rela? https://t.co/ALNjZI5Us5","🔥𝓔𝓽𝓮𝓴𝓮𝔀𝓮𝓡 🔥","http://pbs.twimg.com/profile_images/1252545169192148994/1LxX-OXq_normal.jpg","Etekewer_Reborn",1269288658873364485,876950066,31,positive,"Twitter for Android",false,RT,"Sun Nov 22 07:36:04 +0000 2009","Panggilanku Jae Jancuk","276,095","5,986","6,541",true,"91,745,687",91745687,,18,"Indonesia ","Spark San💥","http://pbs.twimg.com/profile_images/1033525336724496384/GYk5UkV9_normal.jpg",Sjaechu,"166,795",,,,false
1269397289279221760,twitter,,tweet,,,search,"June 7th 2020, 05:34:32.000","June 7th 2020, 05:34:32.000",0,,"[]",aerijeuniable,1269396628022034432,1081680028339908608,Indonesian,"June 7th 2020, 07:54:31.497","https://twitter.com/i/web/status/1269397289279221760","[]","[]","[]",,"[""aerijeuniable""]","[""1081680028339908608""]","@aerijeuniable KUEMPEL POL TOH, PENGEN TAK BISIKI KUPING E LEK DE E DO NOTHING AND USELESS THINGS GITULOH UASLI, MBOK YA MALEM MALEM LEK GABUT NGEBAR NGUNU BEN HEPI, LAH IKI MALAH NUNGGUIN OMAH E WONG, SASAENG RANGKAP TUGAS DADI SATPAM PERUMAHAN A",,,,,,,,,,,,"[""lainnya""]",,,,,,,,0,neutral,"Twitter for Android",false,mention,"Thu Feb 21 05:25:43 +0000 2019","virgorian deh kayaknya","36,113","1,080","1,904",true,"1,098,453,693,526,040,704",1098453693526040576,,0,,icaa,"http://pbs.twimg.com/profile_images/1264504569809100802/oeR9Y4hk_normal.jpg",icaajkt48,"8,981",,,,false
1269377283715772416,twitter,,tweet,,,search,"June 7th 2020, 04:15:02.000","June 7th 2020, 04:15:02.000",0,,"[""BerhasilTapiBoong"",""BerhasilTapiBoong""]",,,,Indonesian,"June 7th 2020, 23:17:16.510","https://twitter.com/i/web/status/1269377283715772416","[]","[]","[]",,"[""Etekewer_Reborn""]","[""876950066""]","RT @Etekewer_Reborn: Repost 😂
#BerhasilTapiBoong
#BerhasilTapiBoong
Perumahan pun Konsepnya disamakan klo begini, menjadi Subsidi Silang
Da…",,,,,,,,,,,,"[""lainnya""]",33,"Repost 😂
#BerhasilTapiBoong
#BerhasilTapiBoong
Perumahan pun Konsepnya disamakan klo begini, menjadi Subsidi Silang
Dan knp selalu merongrong ke Rakyat dmn PHK massal krna corona merebak? Hadeuh 😑
Gaji Anda Dipotong Demi Rumah Orang Lain, Rela? https://t.co/ALNjZI5Us5","🔥𝓔𝓽𝓮𝓴𝓮𝔀𝓮𝓡 🔥","http://pbs.twimg.com/profile_images/1252545169192148994/1LxX-OXq_normal.jpg","Etekewer_Reborn",1269288658873364485,876950066,33,positive,"Twitter for Android",false,RT,"Mon Nov 19 19:22:43 +0000 2018",,"18,056","2,367","1,986",false,"1,064,599,872,303,640,576",1064599872303640576,,1,,"Mlengse Panda","http://pbs.twimg.com/profile_images/1241474796208054272/ERen7icM_normal.jpg",Cut3P4nd4,"23,358",,,,false
